"tconst","actor","producer","composer","cinematographer","director","writer","genre","start_year","average_rating","num_votes"
"tt0172495","nm0795344","nm0926824","nm0314713","nm0558822","nm0000631","nm0517589","Adventure",2000,8.5,1843565
"tt0172495","nm0795344","nm0926824","nm0314713","nm0558822","nm0000631","nm0517589","Drama",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0314713","nm0558822","nm0000631","nm0517589","Action",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0314713","nm0558822","nm0000631","nm0517589","Adventure",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0314713","nm0558822","nm0000631","nm0517589","Drama",2000,8.5,1843565
"tt0172495","nm0774516","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0774516","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0774516","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0000128","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0000128","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0000128","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001618","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001618","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001618","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001567","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001567","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001567","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001657","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001657","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001657","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001321","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001321","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001321","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001394","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001394","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001394","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0005023","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0005023","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0005023","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0795344","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0795344","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0795344","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0032962","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0032962","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0032962","nm0291905","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0774516","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0774516","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0774516","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0000128","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0000128","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0000128","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001618","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001618","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001618","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001567","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001567","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001567","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001657","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001657","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001657","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001321","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001321","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001321","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001394","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001394","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001394","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0005023","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0005023","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0005023","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0795344","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0795344","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0795344","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0032962","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0032962","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0032962","nm0291905","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0774516","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0774516","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0774516","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0000128","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0000128","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0000128","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001618","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001618","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001618","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001567","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001567","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001567","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001657","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001657","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001657","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001321","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001321","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001321","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001394","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001394","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001394","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0005023","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0005023","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0005023","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0795344","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0795344","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0795344","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0032962","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0032962","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0032962","nm0527322","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0774516","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0774516","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0774516","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0000128","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0000128","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0000128","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001618","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001618","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001618","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001567","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001567","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001567","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001657","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001657","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001657","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001321","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001321","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001321","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001394","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001394","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001394","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0005023","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0005023","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0005023","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0795344","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0795344","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0795344","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0032962","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0032962","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0032962","nm0527322","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0774516","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0774516","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0774516","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0000128","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0000128","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0000128","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001618","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001618","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001618","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001567","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001567","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001567","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001657","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001657","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001657","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001321","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001321","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001321","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001394","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001394","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001394","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0005023","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0005023","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0005023","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0795344","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0795344","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0795344","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0001877","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0774516","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0774516","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0774516","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0000128","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0000128","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0000128","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001618","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001618","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001618","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001567","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001567","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001567","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001657","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001657","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001657","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001321","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001321","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001321","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0001394","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0001394","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0001394","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0005023","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0005023","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0005023","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0795344","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0795344","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0795344","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Action",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Adventure",2000,8.5,1843565
"tt0172495","nm0032962","nm0926824","nm0314713","nm0558822","nm0000631","nm0291905","Drama",2000,8.5,1843565
"tt0176694","nm2103019","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm2103019","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm2103019","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0071428","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0071428","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0071428","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0077824","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0077824","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0077824","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0087755","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0095971","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0124401","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0124401","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0124401","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0190782","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm1282619","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0190812","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0190812","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0190812","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0219051","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0219051","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0219051","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
"tt0176694","nm0219051","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Animation",2011,8.0,1421
"tt0176694","nm0219051","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","Drama",2011,8.0,1421
"tt0176694","nm0219051","nm4755425","nm0529451","nm0045881","nm0417757","nm1062583","History",2011,8.0,1421
